estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed
3.996454960722297,0.15161418633554327,3.6992966159592866,4.293613305485307,1,1.0064023585642248,lasso,0.0,linear,57,0.17151594161987305
3.8572503409054546,0.15212843052770816,3.5590840960465435,4.155416585764366,1,1.0284921068342738,lasso_logistic,0.0,linear,57,1.657520055770874
3.723351722745518,0.21350637699153305,3.304886913372482,4.141816532118554,1,1.0045389393215476,lasso,0.0,linear,58,0.1773977279663086
3.8966737890554954,0.20533737482070963,3.4942199297269028,4.299127648384088,1,1.0457808282095706,lasso_logistic,0.0,linear,58,1.432053804397583
4.020000826045065,0.20441124258970528,3.619362152534162,4.420639499555968,1,1.0034146454433581,lasso,0.0,linear,59,0.17758893966674805
3.8694555170632645,0.20358289725124168,3.470440370582512,4.268470663544017,1,1.0494982036850853,lasso_logistic,0.0,linear,59,1.1342849731445312
4.041638373408952,0.10993135527682414,3.826176876294699,4.257099870523204,1,1.0085047944594108,lasso,0.0,linear,60,0.17969822883605957
3.957110616764417,0.11066409690204897,3.740212972454751,4.174008261074083,1,1.0317209857641312,lasso_logistic,0.0,linear,60,1.511671781539917
3.954759386746619,0.13955389926518066,3.681238770284734,4.2282800032085035,1,1.0005817711700062,lasso,0.0,linear,61,0.18443703651428223
3.840162795090441,0.13671396053123763,3.5722083562653846,4.108117233915498,1,1.0489082598935517,lasso_logistic,0.0,linear,61,1.6976308822631836
3.9803771199984848,0.2046122992734035,3.579344382628683,4.381409857368287,1,1.0051294159455375,lasso,0.0,linear,62,0.17635607719421387
3.95852348798164,0.20213315170624488,3.562349790555829,4.354697185407451,1,1.0406144830104145,lasso_logistic,0.0,linear,62,2.1300058364868164
4.000984084422871,0.0719512201327642,3.8599622843189403,4.142005884526802,1,1.0065931695978683,lasso,0.0,linear,63,0.18599915504455566
4.034565005782197,0.06910011011998632,3.899131278619272,4.169998732945121,1,1.0319372574736996,lasso_logistic,0.0,linear,63,1.5170891284942627
3.9406186726512202,0.2048712091651715,3.5390784812183123,4.342158864084128,1,1.003787387225942,lasso,0.0,linear,64,0.16481804847717285
3.847099745658669,0.20731654814924913,3.440766777886977,4.253432713430361,1,1.0297109018602466,lasso_logistic,0.0,linear,64,1.820255994796753
3.94111183721526,0.1731690754923201,3.6017066860142153,4.280516988416305,1,1.01530165645327,lasso,0.0,linear,65,0.17534804344177246
3.7533362417655924,0.17209854950560668,3.4160292829430197,4.090643200588165,1,1.0442075853396944,lasso_logistic,0.0,linear,65,1.641479253768921
3.8426003216966946,0.06896949820493413,3.7074225891832238,3.9777780542101655,0,1.0144529238436217,lasso,0.0,linear,66,0.18817472457885742
3.819751315109792,0.07011821263600605,3.682322143682899,3.9571804865366853,0,1.0299963049008976,lasso_logistic,0.0,linear,66,1.3894388675689697
3.962406802476523,0.11083084721015359,3.74518233356856,4.179631271384486,1,1.0021596378661741,lasso,0.0,linear,67,0.15196919441223145
3.9831285028057737,0.10944679006205899,3.7686167360606215,4.197640269550925,1,1.0353395738279447,lasso_logistic,0.0,linear,67,1.530371904373169
3.6212192344856833,0.14009276550931926,3.346642459592802,3.8957960093785644,0,1.0074182909013174,lasso,0.0,linear,68,0.15555405616760254
3.799298877596954,0.13079556194430458,3.5429442868484395,4.055653468345469,1,1.0357410467310357,lasso_logistic,0.0,linear,68,1.8948121070861816
3.7750521543686837,0.22345104926203857,3.337096145507403,4.213008163229965,1,1.0063246103968346,lasso,0.0,linear,69,0.17037320137023926
3.8666720492094555,0.21891719641798085,3.4376022286337324,4.295741869785179,1,1.0463456483138986,lasso_logistic,0.0,linear,69,1.3754308223724365
4.016011254755024,0.1736733993084947,3.675617647037731,4.356404862472317,1,1.0014699477351918,lasso,0.0,linear,70,0.17156767845153809
3.860353430570608,0.17346026034412323,3.520377567547185,4.200329293594031,1,1.0215687293272058,lasso_logistic,0.0,linear,70,1.9254059791564941
4.1196778622625665,0.1414439773075098,3.8424527609097465,4.3969029636153865,1,1.0055837013089421,lasso,0.0,linear,71,0.17219209671020508
4.041515937676753,0.13914468117823003,3.768797373927114,4.314234501426392,1,1.0395882168820063,lasso_logistic,0.0,linear,71,2.068657875061035
4.1766984908184766,0.17282104192886616,3.837975472867212,4.515421508769741,1,0.9967966732312348,lasso,0.0,linear,72,0.15580177307128906
3.9489474134791696,0.1715278297834951,3.6127590447572024,4.285135782201136,1,1.0313855618365173,lasso_logistic,0.0,linear,72,1.8986501693725586
