estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.922845684088054,0.1030554442304388,3.7208607249856183,4.1248306431904895,1,1.0435508189417002,xgboost,0.0,linear,60,0.4177520275115967,985
3.983753311488848,0.13039288739548094,3.7281879483535185,4.239318674624178,1,1.0044723315894164,rf,0.0,linear,60,1.1456358432769775,985
3.9526540084374195,0.1391374747443328,3.679949569038676,4.225358447836163,1,1.0005575307045893,lasso,0.0,linear,61,0.12838506698608398,985
3.899000368925366,0.08323489784287788,3.735862966896454,4.062137770954277,1,1.0407651675183496,xgboost,0.0,linear,61,0.4647400379180908,985
3.9408018520142214,0.1057658607791478,3.733504574093214,4.148099129935229,1,1.0141409799050236,rf,0.0,linear,61,1.1620118618011475,985
4.01767012053614,0.20360657568810642,3.618608565171923,4.416731675900357,1,1.0063475535704192,lasso,0.0,linear,62,0.13955307006835938,985
3.9731101704348895,0.1164163486375174,3.7449383198936967,4.201282020976082,1,1.0576468889959438,xgboost,0.0,linear,62,0.40332722663879395,985
3.9390946721295195,0.17438875720435243,3.5972989887002886,4.280890355558751,1,1.0199280984303727,rf,0.0,linear,62,1.1167819499969482,985
3.974099752440765,0.07116180502415241,3.8346251775185647,4.113574327362966,1,1.004652496237649,lasso,0.0,linear,63,0.12559103965759277,985
3.980898723822713,0.0846925466077446,3.8149043827125535,4.146893064932873,1,1.03744901183861,xgboost,0.0,linear,63,0.3892221450805664,985
4.056490450329888,0.09825438901263038,3.863915386542145,4.249065514117632,1,0.9977595968254024,rf,0.0,linear,63,1.1454992294311523,985
3.9287828289786204,0.20595665818836992,3.5251151965531893,4.3324504614040515,1,1.0052693585771382,lasso,0.0,linear,64,0.12927699089050293,985
3.876636925639558,0.11899651548299757,3.64340804100712,4.109865810271996,1,1.027712958117166,xgboost,0.0,linear,64,0.4212210178375244,985
3.9588574088035857,0.16188839001110103,3.6415619948666538,4.276152822740518,1,1.015439377897961,rf,0.0,linear,64,1.4403650760650635,985
3.9751638007823074,0.17415604178159602,3.6338242312003266,4.316503370364288,1,1.0022123455812482,lasso,0.0,linear,65,0.1440601348876953,985
3.8050744544382717,0.10458345930842172,3.6000946408151546,4.010054268061389,1,1.0347957502426977,xgboost,0.0,linear,65,0.48052501678466797,985
3.8416416084005296,0.14527129997560365,3.5569150924610318,4.126368124340027,1,1.0267701511012715,rf,0.0,linear,65,1.2473840713500977,985
3.8882874033915393,0.07138620375042973,3.7483730150476586,4.02820179173542,1,1.002883977034168,lasso,0.0,linear,66,0.12874889373779297,985
3.756253588554974,0.07691038085389727,3.6055120120440765,3.906995165065872,0,1.047168057123336,xgboost,0.0,linear,66,0.4031562805175781,985
3.8600434463689,0.09819996234286067,3.6675750568937038,4.052511835844096,1,1.0067342929235097,rf,0.0,linear,66,1.3273189067840576,985
