estimate,se,ci_lower,ci_upper,covers,learner,overlap_strength,complexity,seed,r_d,r_y,r_y_orth,r_y_orth_alg,psi_var,psi_kurtosis,psi_skew,psi_se_ratio,r_y_arm0,r_y_arm1,r_y_arm_pooled
3.932799422101537,0.1021803869263846,3.732529543799456,4.133069300403618,1,xgboost,0.0,linear,1036,1.0164646505264963,0.7730988214525945,0.8764598941137398,0.897986250242313,10.28421900033926,4.101899667923405,-0.10930652661323062,0.9999999999999988,0.8947742066334863,0.8820889904221293,0.889880417638242
3.8789018173006196,0.16198735606758852,3.56141243345728,4.196391201143959,1,lasso_logistic,0.0,linear,1036,1.0318743736458789,0.641285477272087,0.7080628874695143,0.7468789088690723,25.846304972881217,4.765469114299711,-0.41316311979546394,1.0000000000000004,0.758353742031825,0.7364848293099024,0.7499170041289513
3.9680881425348877,0.08982781943263482,3.792028851637156,4.144147433432619,1,xgboost,0.0,linear,1037,1.0733233122522032,0.8170046249501194,0.9122970077579018,0.9293798191237849,7.948001586861725,5.8301620656222015,-0.14134270016337452,1.0000000000000007,0.9187107546495281,0.9252939969931233,0.9211836477126044
3.922230976759208,0.07699604370257912,3.771321504150081,4.073140449368335,1,lasso_logistic,0.0,linear,1037,1.0408917406715792,0.839035215565227,0.9136244991151015,0.9474421254600156,5.839464884661726,4.282383611066827,-0.15531091630648075,0.9999999999999994,0.9502821696448506,0.9501430244938718,0.9502299019231631
4.024648659190286,0.11769943544491632,3.793962004717553,4.25533531366302,1,xgboost,0.0,linear,1038,1.0167704491409855,0.8258483585135852,0.9097636823419211,0.9156064312609712,13.645359747491245,6.581356079434235,-0.6085592030049862,1.0000000000000002,0.9099407788573082,0.8894507430764228,0.9022024100141718
3.9237685444464625,0.17406022303052482,3.5826167761656245,4.2649203127273,1,lasso_logistic,0.0,linear,1038,1.0157766076567991,0.726855940452849,0.7884210058088255,0.8001671276135431,29.842506822814524,5.440686533325716,-0.3221249920159619,1.0000000000000002,0.7950728459170873,0.7849943970472456,0.7912665687804566
3.902865353463073,0.08593493636018121,3.734435973183376,4.07129473374277,1,xgboost,0.0,linear,1039,1.0375458015998216,0.5603198058835668,0.6990610685492746,0.7927989245886982,7.274041087919986,3.938796146581703,0.03549499005890105,1.0000000000000013,0.8032087750933397,0.7674670946533246,0.7893838205272018
3.9836937997869937,0.07719029412104225,3.832403603353697,4.13498399622029,1,lasso_logistic,0.0,linear,1039,1.0436446994783735,0.5740990730406992,0.7236979041538225,0.8335651534711044,5.868966383895616,4.511473758572509,-0.03210335914837941,1.0000000000000002,0.8488396077077743,0.832937027633318,0.8426884574454718
3.855611006474521,0.08515390165403527,3.688712426089546,4.0225095868594964,1,xgboost,0.0,linear,1040,1.0453122487756699,0.5045674242980999,0.7353492574886404,0.7793091319069497,7.1424191624015565,4.770711928121987,0.19508941628343854,1.0000000000000016,0.7565258419870741,0.7599302434486774,0.75784958387519
3.8574157549517714,0.1320362179997117,3.598629523017457,4.116201986886086,1,lasso_logistic,0.0,linear,1040,1.0341674549532056,0.2884422715223587,0.35608775441301077,0.4678217847512617,17.172059420712387,4.570490801584029,0.19202601549093895,1.0,0.38341566006109684,0.3954814053934035,0.3881072138299024
