estimate,se,ci_lower,ci_upper,covers,r_d,r_y0,r_y1,r_y_irm_pooled,r_y_combined,r_y0_weighted,r_y1_weighted,r_y0_local,r_y1_local,r_y0_local_05,r_y0_local_08,r_y0_topk,r_y0_local_mse,r_y0_gap,r_y0_ifw_mse,n_local_control,n_local_treated,propensity_rmse,learner,framework,overlap_strength,complexity,seed,elapsed
4.274753970907307,0.155905902070273,3.969184017872343,4.580323923942271,1,0.994197695174232,0.7030186599834403,0.7055039359175588,0.7038866142182999,0.7669106301862696,0.7010301182242813,0.7019165483631578,,0.6445048080643621,,,0.7161103691477473,,,5.204842896153388,0,43,0.4753455369839527,rf,IRM,0.0,linear,11,1.5098891258239746
3.997912966691517,0.1839592011028423,3.637359557905184,4.358466375477849,1,1.0265069965328304,0.7910533581996982,0.7443190137858398,0.7724545125040307,0.7967136741942259,0.7792325118052468,0.7621153326214114,,0.8316629398301338,0.6883544489671773,,0.5797479954132518,,0.1026989092325209,6.902605586042718,1,79,0.4959258690864769,lasso_logistic,IRM,0.0,linear,12,1.1061789989471436
4.02357524362941,0.121741357362295,3.784966567770291,4.262183919488528,1,1.013203946376075,0.9198223905858356,0.892645233818858,0.9090067099232414,0.918917520467425,0.917509916481984,0.8927313446359356,,0.8944233669329308,0.8896079180162745,,0.8841640983791323,,0.030214472569561113,2.5187397466344312,2,74,0.4927021476548714,xgboost,IRM,0.0,linear,12,0.5852389335632324
4.073745797117902,0.0748209409273343,3.927099447610928,4.220392146624877,1,1.0063653701971045,0.9649553945805418,0.9552891218865828,0.9611085124525908,0.9652963127262616,0.9636578166385844,0.9576060867153784,,0.9634721323040047,0.9469661800619174,,0.917120920515801,,0.017989214518624452,1.1278210309810932,3,66,0.4910384765121456,ridge,IRM,0.0,linear,12,0.9026329517364502
4.0585150349600525,0.1524300777485189,3.7597575724123153,4.35727249750779,1,0.9946691617940566,0.833777493396133,0.7899711397333699,0.8163438988420182,0.8360743351754514,0.8304072329151011,0.7948207340806341,,0.3666217500887808,0.2805914829111118,,0.4412903952906444,,0.5531860104850213,5.225593322718474,0,9,0.4881777328582122,rf,IRM,0.0,linear,12,1.532862901687622
4.074876383970456,0.1580708172895133,3.765063275076199,4.384689492864713,1,1.0315718652263857,0.7391826150144751,0.6480353300864414,0.7062400429998761,0.7690637465948374,0.7306534724657756,0.6450018758428075,,0.6042621932989187,0.502089010010049,,0.4636376052046863,,0.2370936050044261,4.286653930279707,0,83,0.4879381230504139,lasso_logistic,IRM,0.0,linear,13,1.4274871349334717
4.03437346297487,0.1483692504055411,3.743575075766805,4.325171850182936,1,1.050290172273689,0.7021921122622372,0.6835690016931151,0.6954613230616206,0.7607575762834223,0.6968025302462781,0.6866495807336199,,0.6386925387185367,0.6475954022287843,,0.5486365051839873,,0.0545967100334529,4.7059441644521955,0,104,0.4923470873775261,xgboost,IRM,0.0,linear,13,0.581489086151123
4.019447181409852,0.0696066471007626,3.883020660007768,4.155873702811936,1,1.0346369799590878,0.9220841531393827,0.9409836055600598,0.9289148181767036,0.9442075126372252,0.9219870672776276,0.9405002513312304,,0.9202008870578492,0.8828288256856803,,0.8841548633611808,,0.039255327453702415,1.1806650307566389,0,78,0.488666041292059,ridge,IRM,0.0,linear,13,1.5086140632629397
4.157316802587076,0.1792678728258519,3.8059582282632993,4.508675376910852,1,1.0330157634307,0.5394414094156554,0.4839635578051441,0.5193905310670849,0.6223806266725975,0.5384779470752112,0.4847503896995734,,0.6056156514371107,,,0.5104959472410494,,,7.09301213865677,0,37,0.4882791845754603,rf,IRM,0.0,linear,13,1.592174768447876
4.076658233813767,0.1150215312232871,3.851220175169475,4.302096292458058,1,1.037960777627116,0.2764000087714778,0.2099095100296888,0.2489937727418673,0.637332410518529,0.2725605386586113,0.219110880452274,,0.2910985452080875,0.2570012113928249,,0.2488809837841081,,0.01939879737865291,2.996540861695157,3,24,0.5014879658324262,lasso_logistic,IRM,0.0,linear,14,1.3259060382843018
