estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.928881673711742,0.19997621719012043,3.536935490254546,4.320827857168938,1,1.0409258254794995,xgboost,0.0,linear,90,0.3908989429473877,500
4.181216689803863,0.26039761242413156,3.6708467477923454,4.6915866318153805,1,1.0087932998541786,lasso,0.0,linear,91,0.3436768054962158,500
4.186900496717471,0.14734288314324762,3.8981137523784115,4.475687241056531,1,1.0794815776931599,xgboost,0.0,linear,91,0.3947751522064209,500
4.0561875056834635,0.11067262826855859,3.8392731402026987,4.273101871164228,1,1.022992687150361,lasso,0.0,linear,92,0.11624598503112793,500
3.9816345207970323,0.1155388381756761,3.755182559157106,4.208086482436959,1,1.1501693069392167,xgboost,0.0,linear,92,0.39154601097106934,500
3.7708440920889132,0.16332296094138382,3.450736970795359,4.090951213382468,1,1.00233540362188,lasso,0.0,linear,93,0.1182098388671875,500
3.8746032386855935,0.13433250800699864,3.6113163610389374,4.137890116332249,1,1.0619571497044686,xgboost,0.0,linear,93,0.39095306396484375,500
4.332216816499129,0.2432940961152591,3.855369150461995,4.809064482536263,1,1.0012356714654815,lasso,0.0,linear,94,0.11303591728210449,500
4.1921511184578,0.16058502523999937,3.8774102525309457,4.506891984384654,1,1.0459326008658276,xgboost,0.0,linear,94,0.3896362781524658,500
3.8665711457868843,0.20271026102711018,3.469266334877035,4.263875956696733,1,1.0028097615270641,lasso,0.0,linear,95,0.12319684028625488,500
3.8729658312189117,0.17694796403678337,3.526154194569128,4.2197774678686955,1,1.1059025769187587,xgboost,0.0,linear,95,0.39481496810913086,500
4.134878735581588,0.19341008127151443,3.755801942042455,4.513955529120721,1,1.0353987467592043,lasso,0.0,linear,96,0.12030982971191406,500
3.851891244399935,0.168077086393685,3.5224662084418847,4.1813162803579855,1,1.0902784974947664,xgboost,0.0,linear,96,0.3900787830352783,500
3.8588590985795803,0.13988110424892353,3.584697172133997,4.1330210250251636,1,1.0143147784500992,lasso,0.0,linear,97,0.11590385437011719,500
3.75183925178291,0.15909694981472602,3.440014960095871,4.063663543469949,1,1.078648604656436,xgboost,0.0,linear,97,0.3919532299041748,500
4.198427108935869,0.1656211497977116,3.873815620254241,4.523038597617497,1,1.013629793015175,lasso,0.0,linear,98,0.11633777618408203,500
3.985088366575389,0.16458788592157572,3.662502037877514,4.307674695273264,1,1.0440457721119603,xgboost,0.0,linear,98,0.38574814796447754,500
4.0231961859654,0.15339161674061277,3.722554141623428,4.323838230307372,1,1.0161012053281138,lasso,0.0,linear,99,0.11372208595275879,500
3.9561531684051197,0.12718416416651002,3.7068767872349304,4.205429549575309,1,1.08110352427651,xgboost,0.0,linear,99,0.390718936920166,500
