estimate,se,ci_lower,ci_upper,covers,r_d,r_y,outcome_rmse,outcome_resid_std,propensity_rmse,learner,overlap_strength,complexity,seed,elapsed
3.985197053000565,0.11484701787812869,3.760101034227605,4.210293071773526,1,1.0459937472496799,0.7926951598096756,2.662276735641165,2.6622610141141902,0.4947607086688988,xgboost,0.0,linear,15,0.43425416946411133
3.9871809965109137,0.21638150286395974,3.5630810439769016,4.411280949044926,1,1.047642045357505,0.5509851732688894,3.9181297793471503,3.918119946921008,0.49515010553057787,lasso_logistic,0.0,linear,15,1.2447378635406494
4.140655335844252,0.14312157780936477,3.86014219792735,4.421168473761154,1,1.002376755505685,0.6977787085460126,3.0345731283347885,3.034571514544433,0.49129297957643575,lasso,0.0,linear,16,0.13619613647460938
3.923211256077726,0.10127637078701972,3.724713216850243,4.121709295305209,1,1.0535477210843416,0.7857646796129805,2.5549394718619935,2.554939276619278,0.5036765688084912,xgboost,0.0,linear,16,0.44480204582214355
3.8939498308233707,0.14637814074356675,3.607053946842045,4.180845714804696,1,1.0342612242620035,0.6960138817716224,3.043420453825441,3.043420030792269,0.499046947333434,lasso_logistic,0.0,linear,16,1.3322649002075195
4.053956292304416,0.13700483681230788,3.7854317464445044,4.322480838164327,1,1.0021397938649022,0.5079789324695863,2.872251460401852,2.8722510744638274,0.4842777779765059,lasso,0.0,linear,17,0.14531302452087402
3.994224996982729,0.10012162315091246,3.7979902215332486,4.190459772432209,1,1.0321300927535801,0.636198494166048,2.4698060812731963,2.4697896602940594,0.491474221524536,xgboost,0.0,linear,17,0.46454310417175293
3.8892934654293883,0.13754328512168212,3.619713580275567,4.158873350583209,1,1.0393018409744117,0.5064009801343401,2.876853547758965,2.8768500898013354,0.4931784448972839,lasso_logistic,0.0,linear,17,1.3163492679595947
3.8191072643095128,0.2149930918338526,3.3977285473902494,4.240485981228776,1,1.0032267414200544,0.7759844919578196,3.7419755253173514,3.7419755048287637,0.4873256553023973,lasso,0.0,linear,18,0.12741303443908691
3.890552064056982,0.10873326675155925,3.6774387773025397,4.103665350811425,1,1.0591943760840097,0.8902277516713278,2.619438341279199,2.6194189538297934,0.5007346747330275,xgboost,0.0,linear,18,0.46283698081970215
3.9172298930063603,0.21062491152704305,3.5044126521664203,4.3300471338463,1,1.02175787711482,0.7746933568598543,3.7527436511800056,3.752743298281836,0.4918067710778323,lasso_logistic,0.0,linear,18,0.9607641696929932
3.9431227803930224,0.07548556149690167,3.7951737985063114,4.091071762279733,1,1.0059359560578593,0.8305107445352771,2.242711978326437,2.2426772077383745,0.4891612757032856,lasso,0.0,linear,19,0.12758135795593262
3.942102306666096,0.0950842727253513,3.755740556628223,4.128464056703969,1,1.0587221135990523,0.7938599527520702,2.473338753521944,2.473327474601494,0.5018311971036347,xgboost,0.0,linear,19,0.49655985832214355
